stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
215,M12,四ツ谷,,35.684197,139.730047,215,,0,,,
216,M13,赤坂見附,,35.676845,139.737347,216,,0,,,
217,M14,国会議事堂前,,35.674926,139.745473,217,,0,,,
218,M15,霞ケ関,,35.674235,139.75268,218,,0,,,
219,M16,銀座,,35.673159,139.763876,219,,0,,,
220,M17,東京,,35.681935,139.7648,220,,0,,,
221,M18,大手町,,35.686875,139.766203,221,,0,,,
222,M19,淡路町,,35.69487,139.767455,222,,0,,,
223,M20,御茶ノ水,,35.70043,139.764405,223,,0,,,
224,M21,本郷三丁目,,35.706726,139.760154,224,,0,,,
225,M22,後楽園,,35.707307,139.750861,225,,0,,,
226,M23,茗荷谷,,35.7172,139.736895,226,,0,,,
227,M24,新大塚,,35.72613,139.729354,227,,0,,,
228,M25,池袋,,35.730345,139.71115,228,,0,,,
301,H01,中目黒,,35.644108,139.698833,301,,0,,,
302,H02,恵比寿,,35.64704,139.708701,302,,0,,,
303,H03,広尾,,35.651499,139.722209,303,,0,,,
304,H04,六本木,,35.6628,139.731155,304,,0,,,
305,H05,神谷町,,35.662625,139.744725,305,,0,,,
306,H06,虎ノ門ヒルズ,,35.667309,139.747738,306,,0,,,
307,H07,霞ケ関,,35.673875,139.75106,307,,0,,,
308,H08,日比谷,,35.674271,139.7606,308,,0,,,
309,H09,銀座,,35.671983,139.764007,309,,0,,,
310,H10,東銀座,,35.669129,139.767633,310,,0,,,
311,H11,築地,,35.667928,139.772473,311,,0,,,
312,H12,八丁堀,,35.675368,139.777334,312,,0,,,
313,H13,茅場町,,35.679078,139.779619,313,,0,,,
314,H14,人形町,,35.686259,139.782339,314,,0,,,
315,H15,小伝馬町,,35.690423,139.778758,315,,0,,,
316,H16,秋葉原,,35.697965,139.775529,316,,0,,,
317,H17,仲御徒町,,35.706655,139.77619,317,,0,,,
318,H18,上野,,35.711558,139.777061,318,,0,,,
319,H19,入谷,,35.720565,139.784466,319,,0,,,
320,H20,三ノ輪,,35.729285,139.791165,320,,0,,,
321,H21,南千住,,35.73231,139.79878,321,,0,,,
322,H22,北千住,,35.749904,139.805591,322,,0,,,
401,T01,中野,,35.70574,139.665605,401,,0,,,
402,T02,落合,,35.710635,139.685965,402,,0,,,
403,T03,高田馬場,,35.71328,139.705045,403,,0,,,
404,T04,早稲田,,35.70568,139.72219,404,,0,,,
405,T05,神楽坂,,35.703865,139.73452,405,,0,,,
406,T06,飯田橋,,35.701403,139.746521,406,,0,,,
407,T07,九段下,,35.696091,139.751265,407,,0,,,
